keys:  id  type  radius  x  y  z  vx  vy  vz  nx  ny  nz  nvx  nvy  nvz  area boundary
   69  1  0.91243  -2.5409239483e+00  2.6389193382e+01  0.0000000000e+00 -1.0768156e-03  -7.8514757e-04  0.0000000e+00   0.890378   -0.455222    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   70  1  0.93508  4.4152119259e+00  -4.9817186555e+00  0.0000000000e+00 2.0650877e-04  -4.4204673e-04  0.0000000e+00  -0.633871    0.773439    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   71  1  1.10634  -5.3514050852e-01  -6.4349107562e+00  0.0000000000e+00 8.8436067e-04  -4.9360836e-04  0.0000000e+00  -0.905566   -0.424205    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   72  1  0.88520  8.3798591394e+00  -2.7230604071e+01  0.0000000000e+00 2.6559320e-04  -3.9948676e-05  0.0000000e+00   0.938841   -0.344350    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   73  1  0.87586  -2.9655148445e+00  1.8987101765e+01  0.0000000000e+00 -1.8076236e-04  -5.5760107e-04  0.0000000e+00   0.931357   -0.364108    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   74  1  1.09888  2.5478474710e+01  -1.1903271843e+01  0.0000000000e+00 -1.6809625e-04  5.2404627e-04  0.0000000e+00  -0.148058    0.988979    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   75  1  0.85026  2.3959295598e+01  -4.4094314572e+00  0.0000000000e+00 -5.2776946e-04  -2.3039819e-03  0.0000000e+00  -0.955013   -0.296563    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   76  1  1.03849  -1.0173405275e+01  3.1507397524e+00  0.0000000000e+00 2.4877505e-04  -8.1431564e-04  0.0000000e+00   0.999999   -0.001591    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   77  1  0.98962  8.4057199366e+00  1.5061194765e+00  0.0000000000e+00 -4.3735345e-04  -3.7454942e-04  0.0000000e+00  -0.866661   -0.498898    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   78  1  0.88692  -2.2165861432e+01  -4.9695987505e+00  0.0000000000e+00 9.6285555e-04  -5.5695990e-04  0.0000000e+00   0.306737   -0.951794    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   79  1  0.89294  2.2831652307e+01  -1.0141251780e+01  0.0000000000e+00 -2.5108169e-04  8.4082702e-04  0.0000000e+00   0.790812    0.612060    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   80  1  0.92499  1.8131408987e+01  1.4460054348e+01  0.0000000000e+00 6.2215279e-04  -1.0341061e-03  0.0000000e+00   0.111554    0.993758    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   81  1  1.13338  1.1137483956e+01  2.0382665050e+01  0.0000000000e+00 -7.1295581e-04  3.5673456e-04  0.0000000e+00   0.751830    0.659357    0.000000   0.000000    0.000000    1.000000  3.141592 	0
